X	Y	OBJECTID	SERVICECODE	SERVICECODEDESCRIPTION	SERVICETYPECODEDESCRIPTION	ORGANIZATIONACRONYM	SERVICECALLCOUNT	ADDDATE	RESOLUTIONDATE	SERVICEDUEDATE	SERVICEORDERDATE	INSPECTIONFLAG	INSPECTIONDATE	SERVICEORDERSTATUS	STATUS_CODE	SERVICEREQUESTID	PRIORITY	STREETADDRESS	XCOORD	YCOORD	LATITUDE	LONGITUDE	CITY	STATE	ZIPCODE	MARADDRESSREPOSITORYID	WARD
-76.97832168	38.88742431	267	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-11T07:46:40.000Z	2018-07-17T11:46:29.000Z	2018-07-30T17:00:00.000Z	2018-07-11T07:46:40.000Z	Y	2018-07-17T11:46:00.000Z	CLOSED	CLOSED	18-00366942	STANDARD	1817 INDEPENDENCE AVENUE SE	401880.99	135508.66	38.88741686	-76.97831941	WASHINGTON	DC	20003	55605	6
-77.07018153	38.90840275	268	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-22T20:01:34.000Z	2018-06-22T20:02:42.000Z	2018-07-13T17:00:00.000Z	2018-06-22T20:01:34.000Z	Y	2018-06-22T20:02:00.000Z	CLOSED	CLOSED	18-00329244	STANDARD	1423 36TH STREET NW	393913.1	137839.55	38.9083953	-77.07017922	WASHINGTON	DC	20007	275481	2
-76.99469044	38.88294165	269	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-18T00:18:55.000Z		2018-08-06T17:00:00.000Z	2018-07-18T00:18:55.000Z	Y	To be inspected	OPEN	OPEN	18-00382848	STANDARD	428 8TH STREET SE	400460.88	135010.84	38.8829342	-76.99468816	WASHINGTON	DC	20003	24241	6
-77.03552378	38.91484093	270	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-07T13:10:44.000Z		2018-07-26T17:00:00.000Z	2018-07-07T13:10:44.000Z	Y	To be inspected	OPEN	OPEN	18-00359726	STANDARD	1500 - 1599 BLOCK OF SWANN STREET NW	396919.37	138552.5	38.91483314	-77.03552148	WASHINGTON	DC	20009	801140	2
-77.03391844	38.91498103	271	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-11T13:34:41.000Z	2018-07-18T15:23:09.000Z	2018-07-31T13:34:00.000Z	2018-07-11T13:34:41.000Z	Y	2018-07-18T15:23:00.000Z	CLOSED	CLOSED	18-00368502	STANDARD	1453 SWANN STREET NW	397058.6	138568	38.91497358	-77.03391615	WASHINGTON	DC	20009	240053	2
-76.99413238	38.90391131	272	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-13T14:34:27.000Z	2018-07-20T11:30:09.000Z	2018-08-02T14:34:00.000Z	2018-07-13T14:34:27.000Z	Y	2018-07-20T11:30:00.000Z	CLOSED	CLOSED	18-00374363	STANDARD	820 L STREET NE	400509.15	137338.64	38.90390385	-76.9941301	WASHINGTON	DC	20002	80643	6
-76.9344231	38.90740496	273	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T12:21:16.000Z	2018-07-06T12:13:22.000Z	2018-07-23T12:21:00.000Z	2018-07-02T12:21:16.000Z	Y	2018-07-06T12:13:00.000Z	CLOSED	CLOSED	18-00348087	STANDARD	4711 NASH STREET NE	405688	137728.49	38.9073975	-76.93442083	WASHINGTON	DC	20019	17990	7
-77.02799235	38.95128139	274	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-22T12:42:57.000Z		2018-08-09T17:00:00.000Z	2018-07-22T12:42:57.000Z	Y	To be inspected	OPEN	OPEN	18-00391503	STANDARD	5004 ARKANSAS AVENUE NW	397573.78	142597.48	38.95127393	-77.02799005	WASHINGTON	DC	20011	252909	4
-76.99027602	38.84364593	275	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-11T08:27:48.000Z	2018-07-17T07:56:30.000Z	2018-07-30T17:00:00.000Z	2018-07-11T08:27:48.000Z	Y	2018-07-17T07:56:00.000Z	CLOSED	CLOSED	18-00367050	STANDARD	3220 12TH STREET SE	400844.36	130648.76	38.84363849	-76.99027374	WASHINGTON	DC	20032	38144	8
-77.02421662	38.91440925	276	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T19:18:48.000Z	2018-07-06T07:13:44.000Z	2018-07-23T17:00:00.000Z	2018-07-02T19:18:48.000Z	Y	2018-07-06T07:14:00.000Z	CLOSED	CLOSED	18-00349382	STANDARD	1806 9TH STREET NW	397899.98	138504.26	38.9144018	-77.02421432	WASHINGTON	DC	20001	239613	1
-76.99102725	38.94850417	277	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T16:50:52.000Z		2018-07-27T16:50:00.000Z	2018-07-09T16:50:52.000Z	Y	To be inspected	OPEN	OPEN	18-00363312	STANDARD	4903 SOUTH DAKOTA AVENUE NE	400778	142288.85	38.94849671	-76.99102496	WASHINGTON	DC	20017	16365	5
-76.98999377	38.89974385	278	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T22:00:19.000Z	2018-07-06T12:41:20.000Z	2018-07-16T17:00:00.000Z	2018-06-25T22:00:19.000Z	Y	2018-07-06T12:41:00.000Z	CLOSED	CLOSED	18-00333803	STANDARD	725 12TH STREET NE	400868.18	136876.05	38.8997364	-76.98999149	WASHINGTON	DC	20002	77965	6
-76.99445851	38.89374305	279	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-01T10:42:16.000Z	2018-07-19T14:41:52.000Z	2018-07-20T17:00:00.000Z	2018-07-01T10:42:16.000Z	Y	2018-07-19T14:41:00.000Z	CLOSED	CLOSED	18-00346630	STANDARD	810 C STREET NE	400480.93	136209.88	38.89373559	-76.99445623	WASHINGTON	DC	20002	80014	6
-77.01005272	38.91501111	280	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T23:47:25.000Z	2018-07-06T12:32:06.000Z	2018-07-16T17:00:00.000Z	2018-06-25T23:47:25.000Z	Y	2018-07-06T12:32:00.000Z	CLOSED	CLOSED	18-00333856	STANDARD	27 SEATON PLACE NW	399128.37	138570.84	38.91500365	-77.01005043	WASHINGTON	DC	20001	227286	5
-77.00981883	38.9146525	281	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T12:46:51.000Z	2018-07-18T15:06:42.000Z	2018-07-17T12:46:00.000Z	2018-06-26T12:46:51.000Z	Y	2018-07-18T15:07:00.000Z	CLOSED	CLOSED	18-00335373	STANDARD	18 SEATON PLACE NW	399148.65	138531.03	38.91464505	-77.00981654	WASHINGTON	DC	20001	227106	5
-77.00357529	38.90373808	282	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-14T15:07:24.000Z	2018-07-20T11:36:39.000Z	2018-08-02T17:00:00.000Z	2018-07-14T15:07:24.000Z	Y	2018-07-20T11:36:00.000Z	CLOSED	CLOSED	18-00375932	STANDARD		399690.08	137319.4	38.90373063	-77.003573			20002	900768	6
-77.01242839	38.91376178	283	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-03T11:59:12.000Z	2018-07-12T11:37:54.000Z	2018-07-24T11:59:00.000Z	2018-07-03T11:59:12.000Z	Y	2018-07-12T11:37:00.000Z	CLOSED	CLOSED	18-00351005	STANDARD	1732 1ST STREET NW	398922.32	138432.18	38.91375433	-77.0124261	WASHINGTON	DC	20001	226960	5
-77.01240568	38.9184327	284	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-28T12:09:40.000Z	2018-07-10T13:55:32.000Z	2018-07-19T12:09:00.000Z	2018-06-28T12:09:40.000Z	Y	2018-07-10T13:55:00.000Z	CLOSED	CLOSED	18-00341031	STANDARD	2106 1ST STREET NW	398924.36	138950.69	38.91842524	-77.01240339	WASHINGTON	DC	20001	227801	5
-77.01105185	38.91501759	285	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T14:27:28.000Z	2018-07-18T15:01:32.000Z	2018-07-17T14:27:00.000Z	2018-06-26T14:27:28.000Z	Y	2018-07-18T15:02:00.000Z	CLOSED	CLOSED	18-00335894	STANDARD	61 SEATON PLACE NW	399041.72	138571.57	38.91501014	-77.01104956	WASHINGTON	DC	20001	227232	5
-77.02266687	38.90992485	286	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-20T11:49:40.000Z		2018-08-09T11:49:00.000Z	2018-07-20T11:49:40.000Z	Y	To be inspected	OPEN	OPEN	18-00389194	STANDARD	1505 8TH STREET NW	398034.26	138006.42	38.9099174	-77.02266458	WASHINGTON	DC	20001	225587	6
-76.98341739	38.89641091	287	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T12:41:08.000Z	2018-07-10T13:01:45.000Z	2018-07-18T12:41:00.000Z	2018-06-27T12:41:08.000Z	Y	2018-07-10T13:01:00.000Z	CLOSED	CLOSED	18-00338228	STANDARD	455 15TH STREET NE	401438.71	136506.15	38.89640346	-76.98341511	WASHINGTON	DC	20002	19594	6
-77.01724198	38.91133703	288	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-08T12:04:17.000Z		2018-07-26T17:00:00.000Z	2018-07-08T12:04:17.000Z	Y	To be inspected	OPEN	OPEN	18-00360401	STANDARD	1604 NEW JERSEY AVENUE NW	398504.8	138163.08	38.91132957	-77.01723969	WASHINGTON	DC	20001	237298	6
-77.02033984	38.96339404	289	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T00:20:06.000Z	2018-07-03T12:35:34.000Z	2018-07-16T17:00:00.000Z	2018-06-26T00:20:06.000Z	Y	2018-07-03T12:35:00.000Z	CLOSED	CLOSED	18-00333866	STANDARD	509 POWHATAN PLACE NW	398237.41	143941.92	38.96338657	-77.02033755	WASHINGTON	DC	20011	246385	4
-77.00008333	38.8999957	290	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-29T13:44:52.000Z	2018-07-10T12:59:11.000Z	2018-07-20T13:44:00.000Z	2018-06-29T13:44:52.000Z	Y	2018-07-10T12:59:00.000Z	CLOSED	CLOSED	18-00344588	STANDARD	411 H STREET NE	399992.97	136903.96	38.89998825	-77.00008104	WASHINGTON	DC	20002	26778	6
-77.00822316	38.91500846	291	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T09:55:44.000Z	2018-07-18T15:05:02.000Z	2018-07-17T09:55:00.000Z	2018-06-26T09:55:44.000Z	Y	2018-07-18T15:05:00.000Z	CLOSED	CLOSED	18-00334537	STANDARD	20 SEATON PLACE NE	399287.04	138570.53	38.915001	-77.00822087	WASHINGTON	DC	20002	53279	5
-77.0593124	38.90439501	292	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T20:07:38.000Z	2018-06-28T15:13:28.000Z	2018-07-17T17:00:00.000Z	2018-06-26T20:07:38.000Z	Y	2018-06-28T15:13:00.000Z	CLOSED	CLOSED	18-00336810	STANDARD	1062 30TH STREET NW	394855.53	137393.99	38.90438756	-77.05931009	WASHINGTON	DC	20007	273864	2
-76.99581533	38.89462962	293	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-10T11:04:39.000Z		2018-07-30T11:04:00.000Z	2018-07-10T11:04:39.000Z	Y	To be inspected	OPEN	OPEN	18-00364890	STANDARD	707 D STREET NE	400363.22	136308.29	38.89462216	-76.99581305	WASHINGTON	DC	20002	76613	6
-76.98207682	38.90336787	294	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T08:57:27.000Z		2018-07-31T17:00:00.000Z	2018-07-12T08:57:27.000Z	Y	To be inspected	OPEN	OPEN	18-00370119	STANDARD	1007 16TH STREET NE	401554.85	137278.45	38.90336041	-76.98207454	WASHINGTON	DC	20002	76396	5
-77.03528669	38.96560633	295	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T20:24:07.000Z		2018-08-01T17:00:00.000Z	2018-07-12T20:24:07.000Z	Y	To be inspected	OPEN	OPEN	18-00372512	STANDARD	1439 RITTENHOUSE STREET NW	396942.11	144187.9	38.96559887	-77.03528439	WASHINGTON	DC	20011	257930	4
-76.99750059	38.90546258	296	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T11:46:46.000Z	2018-07-17T11:34:26.000Z	2018-07-27T11:46:00.000Z	2018-07-09T11:46:46.000Z	Y	2018-07-17T11:34:00.000Z	CLOSED	CLOSED	18-00362103	STANDARD	627 M STREET NE	400216.99	137510.83	38.90545512	-76.99749831	WASHINGTON	DC	20002	3027	6
-76.98603654	38.88774961	297	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T14:42:05.000Z	2018-07-19T15:37:03.000Z	2018-07-27T14:42:00.000Z	2018-07-09T14:42:05.000Z	Y	2018-07-19T15:37:00.000Z	CLOSED	CLOSED	18-00362862	STANDARD	1366 INDEPENDENCE AVENUE SE	401211.65	135544.64	38.88774216	-76.98603426	WASHINGTON	DC	20003	65690	6
-77.0593124	38.90439501	298	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T07:56:49.000Z	2018-06-28T15:14:59.000Z	2018-07-16T17:00:00.000Z	2018-06-26T07:56:49.000Z	Y	2018-06-28T15:14:00.000Z	CLOSED	CLOSED	18-00334024	STANDARD	1062 30TH STREET NW	394855.53	137393.99	38.90438756	-77.05931009	WASHINGTON	DC	20007	273864	2
-77.02408523	38.95216093	299	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T17:11:12.000Z	2018-07-19T08:28:11.000Z	2018-08-03T17:00:00.000Z	2018-07-16T17:11:12.000Z	Y	2018-07-19T08:30:00.000Z	CLOSED	CLOSED	18-00379536	STANDARD	5102 8TH STREET NW	397912.48	142695.02	38.95215346	-77.02408294	WASHINGTON	DC	20011	251789	4
-76.98137555	38.86841965	300	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-18T10:05:29.000Z		2018-08-07T10:05:00.000Z	2018-07-18T10:05:29.000Z	Y	To be inspected	OPEN	OPEN	18-00383471	STANDARD	1620 MINNESOTA AVENUE SE	401616.47	133398.94	38.8684122	-76.98137327	WASHINGTON	DC	20020	59493	8
-77.01070757	38.91596692	301	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T14:00:00.000Z		2018-08-08T14:00:00.000Z	2018-07-19T14:00:00.000Z	Y	To be inspected	OPEN	OPEN	18-00387150	STANDARD	52 RHODE ISLAND AVENUE NW	399071.59	138676.95	38.91595947	-77.01070528	WASHINGTON	DC	20001	227357	5
-76.99384905	38.95822419	302	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T10:31:54.000Z	2018-07-02T13:06:02.000Z	2018-07-16T10:31:00.000Z	2018-06-25T10:31:54.000Z	Y	2018-07-02T13:05:00.000Z	CLOSED	CLOSED	18-00331713	STANDARD	828 OGLETHORPE STREET NE	400533.32	143367.84	38.95821672	-76.99384676	WASHINGTON	DC	20011	81004	4
-77.01069873	38.91390942	303	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T20:18:51.000Z		2018-08-08T17:00:00.000Z	2018-07-19T20:18:51.000Z	Y	To be inspected	OPEN	OPEN	18-00388049	STANDARD	48 S STREET NW	399072.33	138448.55	38.91390196	-77.01069644	WASHINGTON	DC	20001	226974	5
-77.00925678	38.97020568	304	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-13T10:15:39.000Z		2018-08-02T10:15:00.000Z	2018-07-13T10:15:39.000Z	Y	To be inspected	OPEN	OPEN	18-00373268	STANDARD	15 VAN BUREN STREET NW	399198.02	144697.92	38.97019821	-77.00925449	WASHINGTON	DC	20012	245317	4
-77.03683242	38.9352177	305	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T16:20:05.000Z	2018-07-02T07:23:46.000Z	2018-07-18T16:20:00.000Z	2018-06-27T16:20:05.000Z	Y	2018-07-02T07:24:00.000Z	CLOSED	CLOSED	18-00339188	STANDARD	3600 16TH STREET NW	396806.79	140814.54	38.93521024	-77.03683012	WASHINGTON	DC	20010	234116	1
-77.03564967	38.93692811	306	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T16:59:07.000Z	2018-07-02T07:25:59.000Z	2018-07-18T16:59:00.000Z	2018-06-27T16:59:07.000Z	Y	2018-07-02T07:26:00.000Z	CLOSED	CLOSED	18-00339351	STANDARD	1535 SPRING PLACE NW	396909.41	141004.37	38.93692065	-77.03564737	WASHINGTON	DC	20010	258985	1
-77.02536613	38.91644354	307	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T11:02:22.000Z	2018-07-02T07:27:52.000Z	2018-07-18T11:02:00.000Z	2018-06-27T11:02:22.000Z	Y	2018-07-02T07:28:00.000Z	CLOSED	CLOSED	18-00337784	STANDARD	1925 VERMONT AVENUE NW	397800.35	138730.11	38.91643609	-77.02536383	WASHINGTON	DC	20001	310615	1
-77.03995303	38.92246234	308	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-05T23:34:02.000Z	2018-07-12T06:54:09.000Z	2018-07-25T17:00:00.000Z	2018-07-05T23:34:02.000Z	Y	2018-07-12T06:54:00.000Z	CLOSED	CLOSED	18-00356466	STANDARD	2431 ONTARIO ROAD NW	396535.61	139398.7	38.92245489	-77.03995073	WASHINGTON	DC	20009	235747	1
-77.02759392	38.97851297	309	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-14T14:10:36.000Z		2018-08-02T17:00:00.000Z	2018-07-14T14:10:36.000Z	Y	To be inspected	OPEN	OPEN	18-00375861	STANDARD	7311 12TH STREET NW	397609.23	145620.43	38.9785055	-77.02759162	WASHINGTON	DC	20012	253438	4
-77.0282903	38.93957604	310	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T12:43:00.000Z	2018-07-13T08:49:20.000Z	2018-07-27T12:43:00.000Z	2018-07-09T12:43:00.000Z	Y	2018-07-13T08:51:00.000Z	CLOSED	CLOSED	18-00362345	STANDARD	1212 SHEPHERD STREET NW	397547.55	141298.09	38.93956858	-77.02828801	WASHINGTON	DC	20011	224830	4
-77.0224897	38.89396325	311	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T14:29:48.000Z	2018-07-16T13:34:09.000Z	2018-07-27T14:29:00.000Z	2018-07-09T14:29:48.000Z	Y	2018-07-16T13:34:00.000Z	CLOSED	CLOSED	18-00362808	STANDARD	300 7TH STREET NW	398049.19	136234.55	38.89395546	-77.02248741	WASHINGTON	DC	20004	316356	2
-77.01157759	38.91465532	312	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T14:28:52.000Z	2018-07-18T16:03:17.000Z	2018-07-27T14:28:00.000Z	2018-07-09T14:28:52.000Z	Y	2018-07-18T16:03:00.000Z	CLOSED	CLOSED	18-00362805	STANDARD	78 SEATON PLACE NW	398996.12	138531.36	38.91464786	-77.0115753	WASHINGTON	DC	20001	227120	5
-77.06776227	38.91446274	313	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T08:24:09.000Z	2018-07-20T11:03:40.000Z	2018-08-02T17:00:00.000Z	2018-07-16T08:24:09.000Z	Y	2018-07-20T11:03:00.000Z	CLOSED	CLOSED	18-00377092	STANDARD	1723 34TH STREET NW	394123.43	138512.1	38.91445529	-77.06775997	WASHINGTON	DC	20007	273618	2
-77.01915582	38.92410117	314	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T11:54:32.000Z	2018-06-29T07:10:28.000Z	2018-07-17T11:54:00.000Z	2018-06-26T11:54:32.000Z	Y	2018-06-29T07:10:00.000Z	CLOSED	CLOSED	18-00335125	STANDARD	2397 6TH STREET NW	398339.11	139580.04	38.92409372	-77.01915353	WASHINGTON	DC	20059	291489	1
-77.02834551	38.92698638	315	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T15:45:23.000Z	2018-06-29T07:12:36.000Z	2018-07-17T15:45:00.000Z	2018-06-26T15:45:23.000Z	Y	2018-06-29T07:12:00.000Z	CLOSED	CLOSED	18-00336226	STANDARD	1139 HARVARD STREET NW	397542.33	139900.53	38.92697892	-77.02834321	WASHINGTON	DC	20009	231534	1
-77.00856238	38.91204406	316	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-18T00:41:46.000Z		2018-08-06T17:00:00.000Z	2018-07-18T00:41:46.000Z	Y	To be inspected	OPEN	OPEN	18-00382854	STANDARD	2 QUINCY PLACE NE	399257.59	138241.46	38.9120366	-77.00856009	WASHINGTON	DC	20002	53228	5
-77.04079161	38.9236453	317	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T08:12:42.000Z		2018-08-07T17:00:00.000Z	2018-07-19T08:12:42.000Z	Y	To be inspected	OPEN	OPEN	18-00385792	STANDARD	1756 COLUMBIA ROAD NW	396462.95	139530.05	38.92363784	-77.04078931	WASHINGTON	DC	20009	226066	1
-77.00333369	38.90226585	318	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-17T12:24:28.000Z		2018-08-06T12:24:00.000Z	2018-07-17T12:24:28.000Z	Y	To be inspected	OPEN	OPEN	18-00381293	STANDARD	929 2ND STREET NE	399711.03	137155.97	38.9022584	-77.00333141	WASHINGTON	DC	20002	82748	6
-76.95457809	38.89454879	319	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-17T09:24:09.000Z		2018-08-06T09:24:00.000Z	2018-07-17T09:24:09.000Z	Y	To be inspected	OPEN	OPEN	18-00380510	STANDARD	333 36TH STREET NE	403940.57	136300.29	38.89454134	-76.95457582	WASHINGTON	DC	20019	36219	7
-76.98379436	38.86840064	320	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T10:01:05.000Z	2018-07-17T08:01:55.000Z	2018-08-01T10:01:00.000Z	2018-07-12T10:01:05.000Z	Y	2018-07-17T08:01:00.000Z	CLOSED	CLOSED	18-00370432	STANDARD	1432 S STREET SE	401406.56	133396.79	38.86839319	-76.98379209	WASHINGTON	DC	20020	63683	8
-77.04237125	38.91895536	321	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-28T12:19:59.000Z	2018-07-05T07:10:31.000Z	2018-07-19T12:19:00.000Z	2018-06-28T12:19:59.000Z	Y	2018-07-05T07:10:00.000Z	CLOSED	CLOSED	18-00341074	STANDARD	1819 WYOMING AVENUE NW	396325.73	139009.49	38.91894791	-77.04236895	WASHINGTON	DC	20009	235452	1
-77.0026851	38.91465018	322	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T15:42:25.000Z	2018-07-18T16:12:39.000Z	2018-07-18T15:42:00.000Z	2018-06-27T15:42:25.000Z	Y	2018-07-18T16:12:00.000Z	CLOSED	CLOSED	18-00339032	STANDARD	221 SEATON PLACE NE	399767.33	138530.73	38.91464273	-77.00268282	WASHINGTON	DC	20002	50340	5
-77.00113932	38.88618776	323	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-20T17:47:49.000Z		2018-08-09T17:00:00.000Z	2018-07-20T17:47:49.000Z	Y	To be inspected	OPEN	OPEN	18-00390351	STANDARD	322 C STREET SE	399901.35	135371.17	38.88618031	-77.00113704	WASHINGTON	DC	20003	38111	6
-77.03138409	38.93848147	324	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T20:31:36.000Z	2018-07-13T09:04:18.000Z	2018-07-27T17:00:00.000Z	2018-07-09T20:31:36.000Z	Y	2018-07-13T09:06:00.000Z	CLOSED	CLOSED	18-00363641	STANDARD	1348 RANDOLPH STREET NW	397279.29	141176.67	38.938474	-77.0313818	WASHINGTON	DC	20011	225185	4
-77.02993963	38.9321464	325	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T21:09:04.000Z	2018-06-29T07:14:23.000Z	2018-07-17T17:00:00.000Z	2018-06-26T21:09:04.000Z	Y	2018-06-29T07:14:00.000Z	CLOSED	CLOSED	18-00336860	STANDARD	3426 13TH STREET NW	397404.29	140473.38	38.93213894	-77.02993733	WASHINGTON	DC	20010	230891	1
-77.03405541	38.93643917	326	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T12:36:04.000Z	2018-06-29T07:16:18.000Z	2018-07-17T12:36:00.000Z	2018-06-26T12:36:04.000Z	Y	2018-06-29T07:16:00.000Z	CLOSED	CLOSED	18-00335318	STANDARD	1428 PERRY PLACE NW	397047.61	140950.04	38.93643171	-77.03405311	WASHINGTON	DC	20010	234726	1
-76.98245573	38.89368439	327	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-01T09:29:04.000Z	2018-07-18T14:21:37.000Z	2018-07-20T17:00:00.000Z	2018-07-01T09:29:04.000Z	Y	2018-07-18T14:21:00.000Z	CLOSED	CLOSED	18-00346599	STANDARD	308 16TH STREET NE	401522.19	136203.5	38.89367693	-76.98245346	WASHINGTON	DC	20002	40910	6
-77.04166196	38.91484185	328	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-01T10:44:15.000Z	2018-07-19T10:34:00.000Z	2018-07-20T17:00:00.000Z	2018-07-01T10:44:15.000Z	Y	2018-07-19T10:33:00.000Z	CLOSED	CLOSED	18-00346632	STANDARD	SWANN STREET NW AND 18TH STREET NW	396387.0313	138552.8281	38.9148344	-77.04165967	WASHINGTON	DC	20009	907292	2
-77.02998616	38.91278867	329	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T09:17:31.000Z	2018-07-13T08:18:25.000Z	2018-07-27T09:17:00.000Z	2018-07-09T09:17:31.000Z	Y	2018-07-13T08:12:00.000Z	CLOSED	CLOSED	18-00361324	STANDARD	1305 R STREET NW	397399.55	138324.51	38.91278121	-77.02998386	WASHINGTON	DC	20009	240524	2
-77.02755983	38.92647129	330	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T12:22:10.000Z		2018-08-08T12:22:00.000Z	2018-07-19T12:22:10.000Z	Y	To be inspected	OPEN	OPEN	18-00386739	STANDARD	1100 HARVARD STREET NW	397610.44	139843.33	38.92646384	-77.02755753	WASHINGTON	DC	20009	300733	1
-77.026755	38.92593666	331	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-22T10:46:52.000Z	2018-06-27T07:16:44.000Z	2018-07-13T10:46:00.000Z	2018-06-22T10:46:52.000Z	Y	2018-06-27T07:16:00.000Z	CLOSED	CLOSED	18-00327151	STANDARD	2803 11TH STREET NW	397680.21	139783.96	38.9259292	-77.02675271	WASHINGTON	DC	20001	231731	1
-77.01422108	38.95681612	332	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T17:19:30.000Z	2018-07-06T11:14:47.000Z	2018-07-17T17:00:00.000Z	2018-06-26T17:19:30.000Z	Y	2018-07-06T11:14:00.000Z	CLOSED	CLOSED	18-00336574	STANDARD	215 KENNEDY STREET NW	398767.59	143211.61	38.95680866	-77.01421878	WASHINGTON	DC	20011	244832	4
