X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD
-77.030797610710422,38.916156402765075,241,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-03T10:15:54.000Z,2018-07-12T14:54:14.000Z,2018-07-24T10:15:00.000Z,2018-07-03T10:15:54.000Z,Y,2018-07-12T14:54:00.000Z,,CLOSED,CLOSED,18-00350558,STANDARD,1332 WALLACH PLACE NW,397329.3,138698.38,38.91614895,-77.03079532,WASHINGTON,DC,20009,240386,1
-77.022563145371137,38.932286510121415,242,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-10T15:08:52.000Z,2018-07-13T15:07:09.000Z,2018-07-30T15:08:00.000Z,2018-07-10T15:08:52.000Z,Y,2018-07-13T15:05:00.000Z,,CLOSED,CLOSED,18-00366039,STANDARD,647 MORTON STREET NW,398043.87,140488.75,38.93227905,-77.02256085,WASHINGTON,DC,20010,228840,1
-76.995236611402504,38.897018072448937,243,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-10T15:09:13.000Z,,2018-07-30T15:09:00.000Z,2018-07-10T15:09:13.000Z,Y,,,OPEN,OPEN,18-00366042,STANDARD,528 8TH STREET NE,400413.41,136573.43,38.89701062,-76.99523433,WASHINGTON,DC,20002,10858,6
-77.007188782473918,38.965707916850164,244,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-05T09:59:22.000Z,2018-07-11T09:28:55.000Z,2018-07-25T09:59:00.000Z,2018-07-05T09:59:22.000Z,Y,2018-07-11T09:31:00.000Z,,CLOSED,CLOSED,18-00354046,STANDARD,66 RITTENHOUSE STREET NE,399377.19,144198.61,38.96570045,-77.00718649,WASHINGTON,DC,20011,1235,4
-77.019180560259159,38.91532570645176,245,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-04T20:02:45.000Z,2018-07-11T07:00:24.000Z,2018-07-24T17:00:00.000Z,2018-07-04T20:02:45.000Z,Y,2018-07-11T07:00:00.000Z,,CLOSED,CLOSED,18-00353169,STANDARD,523 FLORIDA AVENUE NW,398336.76,138605.89,38.91531825,-77.01917827,WASHINGTON,DC,20001,229869,1
-77.011554519010645,38.95303808017082,246,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-04T20:08:31.000Z,2018-07-12T11:18:19.000Z,2018-07-24T17:00:00.000Z,2018-07-04T20:08:31.000Z,Y,2018-07-12T11:18:00.000Z,,CLOSED,CLOSED,18-00353175,STANDARD,5125 NEW HAMPSHIRE AVENUE NW,398998.66,142792.18,38.95303062,-77.01155223,WASHINGTON,DC,20011,246103,4
-77.017423801030901,38.943390025862769,247,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-05T12:26:26.000Z,2018-07-12T08:12:59.000Z,2018-07-25T12:26:00.000Z,2018-07-05T12:26:26.000Z,Y,2018-07-12T08:12:00.000Z,,CLOSED,CLOSED,18-00354765,STANDARD,4302 4TH STREET NW,398489.71,141721.24,38.94338256,-77.01742151,WASHINGTON,DC,20011,248119,4
-77.050903306880883,38.924076252373126,248,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-18T22:00:18.000Z,,2018-08-07T17:00:00.000Z,2018-07-18T22:00:18.000Z,Y,,,OPEN,OPEN,18-00385595,STANDARD,2614 WOODLEY PLACE NW,395586.14,139578.33,38.9240688,-77.05090101,WASHINGTON,DC,20008,236655,3
-76.982476323535124,38.886350940910404,249,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-28T11:05:10.000Z,2018-07-10T12:42:20.000Z,2018-07-19T11:05:00.000Z,2018-06-28T11:05:10.000Z,Y,2018-07-10T12:42:00.000Z,,CLOSED,CLOSED,18-00340707,STANDARD,1535 MASSACHUSETTS AVENUE SE,401520.56,135389.43,38.88634349,-76.98247405,WASHINGTON,DC,20003,60960,6
-77.02152111944352,38.944573212329004,250,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-16T12:03:46.000Z,2018-07-19T08:35:26.000Z,2018-08-03T12:03:00.000Z,2018-07-16T12:03:46.000Z,Y,2018-07-19T08:38:00.000Z,,CLOSED,CLOSED,18-00378238,STANDARD,4409 7TH STREET NW,398134.54,141852.66,38.94456575,-77.02151883,WASHINGTON,DC,20011,247464,4
-76.989556837901276,38.912455226732114,251,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-16T12:03:56.000Z,,2018-08-03T12:03:00.000Z,2018-07-16T12:03:56.000Z,Y,,,OPEN,OPEN,18-00378241,STANDARD,972 MOUNT OLIVET ROAD NE,400905.92,138287.12,38.91244777,-76.98955456,WASHINGTON,DC,20002,82928,5
-76.990293974241055,38.843737365381152,252,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-02T10:46:12.000Z,2018-07-12T08:56:32.000Z,2018-07-23T10:46:00.000Z,2018-07-02T10:46:12.000Z,Y,2018-07-12T08:56:00.000Z,,CLOSED,CLOSED,18-00347735,STANDARD,3216 12TH STREET SE,400842.8,130658.91,38.84372992,-76.9902917,WASHINGTON,DC,20032,38423,8
-76.993499025494074,38.897168248233761,253,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-24T18:06:22.000Z,2018-07-03T12:41:08.000Z,2018-07-13T17:00:00.000Z,2018-06-24T18:06:22.000Z,Y,2018-07-03T12:38:00.000Z,,CLOSED,CLOSED,18-00330865,STANDARD,903 F STREET NE,400564.14,136590.11,38.89716079,-76.99349674,WASHINGTON,DC,20002,81770,6
-77.023208635102975,38.907730583284696,254,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-25T15:26:18.000Z,,2018-07-16T15:26:00.000Z,2018-06-25T15:26:18.000Z,Y,,,OPEN,OPEN,18-00333088,STANDARD,1312 8TH STREET NW,397987.21,137762.85,38.90772313,-77.02320634,WASHINGTON,DC,20001,239911,6
-77.006836784116828,38.836373068726637,255,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-25T15:28:32.000Z,2018-06-28T08:37:06.000Z,2018-07-16T15:28:00.000Z,2018-06-25T15:28:32.000Z,Y,2018-06-28T08:37:00.000Z,,CLOSED,CLOSED,18-00333098,STANDARD,3730 MARTIN LUTHER KING JR AVENUE SE,399406.62,129841.4,38.83636563,-77.0068345,WASHINGTON,DC,20032,31178,8
-77.021128240905369,38.910383485475641,256,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-22T12:13:16.000Z,2018-07-02T16:08:47.000Z,2018-07-13T12:13:00.000Z,2018-06-22T12:13:16.000Z,Y,2018-07-02T16:08:00.000Z,,CLOSED,CLOSED,18-00327530,STANDARD,1522 MARION STREET NW,398167.72,138057.3,38.91037603,-77.02112595,WASHINGTON,DC,20001,238602,6
-77.021851796020499,38.965127766199963,257,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-25T18:32:43.000Z,2018-07-03T10:32:43.000Z,2018-07-16T17:00:00.000Z,2018-06-25T18:32:43.000Z,Y,2018-07-03T10:32:00.000Z,,CLOSED,CLOSED,18-00333558,STANDARD,615 RITTENHOUSE STREET NW,398106.42,144134.41,38.9651203,-77.0218495,WASHINGTON,DC,20011,251575,4
-77.022059344928905,38.927000529103907,258,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-09T16:37:35.000Z,2018-07-12T07:09:59.000Z,2018-07-27T16:37:00.000Z,2018-07-09T16:37:35.000Z,Y,2018-07-12T07:10:00.000Z,,CLOSED,CLOSED,18-00363256,STANDARD,615 GRESHAM PLACE NW,398087.41,139901.95,38.92699307,-77.02205705,WASHINGTON,DC,20001,237990,1
-77.027570139927519,38.926899276505409,259,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-09T16:38:55.000Z,2018-07-12T07:02:24.000Z,2018-07-27T16:38:00.000Z,2018-07-09T16:38:55.000Z,Y,2018-07-12T07:02:00.000Z,,CLOSED,CLOSED,18-00363259,STANDARD,1103 HARVARD STREET NW,397609.56,139890.84,38.92689182,-77.02756785,WASHINGTON,DC,20009,226516,1
-77.016399423472365,38.974756846095076,260,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-10T10:39:14.000Z,2018-07-13T09:27:38.000Z,2018-07-30T10:39:00.000Z,2018-07-10T10:39:14.000Z,Y,2018-07-13T09:29:00.000Z,,CLOSED,CLOSED,18-00364766,STANDARD,300 CARROLL STREET NW,398579.14,145203.23,38.97474938,-77.01639713,WASHINGTON,DC,20012,284548,4
-77.020240824243274,38.949109561408228,261,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T10:54:00.000Z,2018-07-06T12:03:48.000Z,2018-07-17T10:54:00.000Z,2018-06-26T10:54:00.000Z,Y,2018-07-06T12:03:00.000Z,,CLOSED,CLOSED,18-00334827,STANDARD,4823 KANSAS AVENUE NW,398245.64,142356.21,38.9491021,-77.02023853,WASHINGTON,DC,20011,247247,4
-76.983347290243913,38.922135401048713,262,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-07T20:06:51.000Z,2018-07-20T10:41:14.000Z,2018-07-26T17:00:00.000Z,2018-07-07T20:06:51.000Z,Y,2018-07-20T10:41:00.000Z,,CLOSED,CLOSED,18-00360144,STANDARD,1509 DOWNING STREET NE,401444.27,139361.78,38.92212794,-76.98334501,WASHINGTON,DC,20018,62266,5
-76.993997339790184,38.957822697695391,263,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-22T13:44:20.000Z,2018-07-02T13:09:33.000Z,2018-07-13T13:44:00.000Z,2018-06-22T13:44:20.000Z,Y,2018-07-02T13:09:00.000Z,,CLOSED,CLOSED,18-00327902,STANDARD,829 OGLETHORPE STREET NE,400520.47,143323.27,38.95781523,-76.99399505,WASHINGTON,DC,20011,81035,4
-76.986258107353962,38.944452954588726,264,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-16T16:11:37.000Z,,2018-08-03T16:11:00.000Z,2018-07-16T16:11:37.000Z,Y,,,OPEN,OPEN,18-00379349,STANDARD,4502 SOUTH DAKOTA AVENUE NE,401191.48,141839.18,38.94444549,-76.98625583,WASHINGTON,DC,20017,20679,5
-77.025145434912289,38.916797167397803,265,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-05T13:05:51.000Z,2018-07-12T14:55:38.000Z,2018-07-25T13:05:00.000Z,2018-07-05T13:05:51.000Z,Y,2018-07-12T14:56:00.000Z,,CLOSED,CLOSED,18-00354949,STANDARD,1947 VERMONT AVENUE NW,397819.5,138769.36,38.91678971,-77.02514314,WASHINGTON,DC,20001,239474,1
-77.043694457734688,38.912367168204291,266,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-21T09:11:54.000Z,,2018-08-09T17:00:00.000Z,2018-07-21T09:11:54.000Z,Y,,,OPEN,OPEN,18-00390728,STANDARD,1638 19TH STREET NW,396210.63,138278.2,38.91235971,-77.04369216,WASHINGTON,DC,20009,241043,2
-76.978321684833347,38.887424313095948,267,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-11T07:46:40.000Z,2018-07-17T11:46:29.000Z,2018-07-30T17:00:00.000Z,2018-07-11T07:46:40.000Z,Y,2018-07-17T11:46:00.000Z,,CLOSED,CLOSED,18-00366942,STANDARD,1817 INDEPENDENCE AVENUE SE,401880.99,135508.66,38.88741686,-76.97831941,WASHINGTON,DC,20003,55605,6
-77.070181528792872,38.908402749649831,268,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-22T20:01:34.000Z,2018-06-22T20:02:42.000Z,2018-07-13T17:00:00.000Z,2018-06-22T20:01:34.000Z,Y,2018-06-22T20:02:00.000Z,,CLOSED,CLOSED,18-00329244,STANDARD,1423 36TH STREET NW,393913.1,137839.55,38.9083953,-77.07017922,WASHINGTON,DC,20007,275481,2
-76.99469043813059,38.882941650166003,269,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-18T00:18:55.000Z,,2018-08-06T17:00:00.000Z,2018-07-18T00:18:55.000Z,Y,,,OPEN,OPEN,18-00382848,STANDARD,428 8TH STREET SE,400460.88,135010.84,38.8829342,-76.99468816,WASHINGTON,DC,20003,24241,6
-77.035523779356168,38.914840925453618,270,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-07T13:10:44.000Z,,2018-07-26T17:00:00.000Z,2018-07-07T13:10:44.000Z,Y,,,OPEN,OPEN,18-00359726,STANDARD,1500 - 1599 BLOCK OF SWANN STREET NW,396919.37,138552.5,38.9148331356528,-77.0355214838504,WASHINGTON,DC,20009,801140,2
-77.033918441263708,38.914981031718924,271,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-11T13:34:41.000Z,2018-07-18T15:23:09.000Z,2018-07-31T13:34:00.000Z,2018-07-11T13:34:41.000Z,Y,2018-07-18T15:23:00.000Z,,CLOSED,CLOSED,18-00368502,STANDARD,1453 SWANN STREET NW,397058.6,138568,38.91497358,-77.03391615,WASHINGTON,DC,20009,240053,2
-76.994132381352131,38.903911309039714,272,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-13T14:34:27.000Z,2018-07-20T11:30:09.000Z,2018-08-02T14:34:00.000Z,2018-07-13T14:34:27.000Z,Y,2018-07-20T11:30:00.000Z,,CLOSED,CLOSED,18-00374363,STANDARD,820 L STREET NE,400509.15,137338.64,38.90390385,-76.9941301,WASHINGTON,DC,20002,80643,6
-76.934423096711996,38.907404959876374,273,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-02T12:21:16.000Z,2018-07-06T12:13:22.000Z,2018-07-23T12:21:00.000Z,2018-07-02T12:21:16.000Z,Y,2018-07-06T12:13:00.000Z,,CLOSED,CLOSED,18-00348087,STANDARD,4711 NASH STREET NE,405688,137728.49,38.9073975,-76.93442083,WASHINGTON,DC,20019,17990,7
-77.027992346512193,38.951281389014426,274,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-22T12:42:57.000Z,,2018-08-09T17:00:00.000Z,2018-07-22T12:42:57.000Z,Y,,,OPEN,OPEN,18-00391503,STANDARD,5004 ARKANSAS AVENUE NW,397573.78,142597.48,38.95127393,-77.02799005,WASHINGTON,DC,20011,252909,4
-76.99027601688114,38.843645928151524,275,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-11T08:27:48.000Z,2018-07-17T07:56:30.000Z,2018-07-30T17:00:00.000Z,2018-07-11T08:27:48.000Z,Y,2018-07-17T07:56:00.000Z,,CLOSED,CLOSED,18-00367050,STANDARD,3220 12TH STREET SE,400844.36,130648.76,38.84363849,-76.99027374,WASHINGTON,DC,20032,38144,8
-77.024216616303903,38.914409253961075,276,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-02T19:18:48.000Z,2018-07-06T07:13:44.000Z,2018-07-23T17:00:00.000Z,2018-07-02T19:18:48.000Z,Y,2018-07-06T07:14:00.000Z,,CLOSED,CLOSED,18-00349382,STANDARD,1806 9TH STREET NW,397899.98,138504.26,38.9144018,-77.02421432,WASHINGTON,DC,20001,239613,1
-76.991027248018696,38.948504172192187,277,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-09T16:50:52.000Z,,2018-07-27T16:50:00.000Z,2018-07-09T16:50:52.000Z,Y,,,OPEN,OPEN,18-00363312,STANDARD,4903 SOUTH DAKOTA AVENUE NE,400778,142288.85,38.94849671,-76.99102496,WASHINGTON,DC,20017,16365,5
-76.989993770957923,38.899743851908717,278,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-25T22:00:19.000Z,2018-07-06T12:41:20.000Z,2018-07-16T17:00:00.000Z,2018-06-25T22:00:19.000Z,Y,2018-07-06T12:41:00.000Z,,CLOSED,CLOSED,18-00333803,STANDARD,725 12TH STREET NE,400868.18,136876.05,38.8997364,-76.98999149,WASHINGTON,DC,20002,77965,6
-76.994458514507841,38.893743046054837,279,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-01T10:42:16.000Z,2018-07-19T14:41:52.000Z,2018-07-20T17:00:00.000Z,2018-07-01T10:42:16.000Z,Y,2018-07-19T14:41:00.000Z,,CLOSED,CLOSED,18-00346630,STANDARD,810 C STREET NE,400480.93,136209.88,38.89373559,-76.99445623,WASHINGTON,DC,20002,80014,6
-77.010052720167209,38.915011106250446,280,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-25T23:47:25.000Z,2018-07-06T12:32:06.000Z,2018-07-16T17:00:00.000Z,2018-06-25T23:47:25.000Z,Y,2018-07-06T12:32:00.000Z,,CLOSED,CLOSED,18-00333856,STANDARD,27 SEATON PLACE NW,399128.37,138570.84,38.91500365,-77.01005043,WASHINGTON,DC,20001,227286,5
-77.009818829779519,38.914652504281847,281,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T12:46:51.000Z,2018-07-18T15:06:42.000Z,2018-07-17T12:46:00.000Z,2018-06-26T12:46:51.000Z,Y,2018-07-18T15:07:00.000Z,,CLOSED,CLOSED,18-00335373,STANDARD,18 SEATON PLACE NW,399148.65,138531.03,38.91464505,-77.00981654,WASHINGTON,DC,20001,227106,5
-77.00357528927286,38.903738080750742,282,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-14T15:07:24.000Z,2018-07-20T11:36:39.000Z,2018-08-02T17:00:00.000Z,2018-07-14T15:07:24.000Z,Y,2018-07-20T11:36:00.000Z,,CLOSED,CLOSED,18-00375932,STANDARD,,399690.07999767,137319.39999686,38.9037306252995,-77.0035730044114,,,20002,900768,6
-77.012428387015035,38.913761781683434,283,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-03T11:59:12.000Z,2018-07-12T11:37:54.000Z,2018-07-24T11:59:00.000Z,2018-07-03T11:59:12.000Z,Y,2018-07-12T11:37:00.000Z,,CLOSED,CLOSED,18-00351005,STANDARD,1732 1ST STREET NW,398922.32,138432.18,38.91375433,-77.0124261,WASHINGTON,DC,20001,226960,5
-77.012405677563521,38.918432695383366,284,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-28T12:09:40.000Z,2018-07-10T13:55:32.000Z,2018-07-19T12:09:00.000Z,2018-06-28T12:09:40.000Z,Y,2018-07-10T13:55:00.000Z,,CLOSED,CLOSED,18-00341031,STANDARD,2106 1ST STREET NW,398924.36,138950.69,38.91842524,-77.01240339,WASHINGTON,DC,20001,227801,5
-77.011051849539584,38.915017592089335,285,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T14:27:28.000Z,2018-07-18T15:01:32.000Z,2018-07-17T14:27:00.000Z,2018-06-26T14:27:28.000Z,Y,2018-07-18T15:02:00.000Z,,CLOSED,CLOSED,18-00335894,STANDARD,61 SEATON PLACE NW,399041.72,138571.57,38.91501014,-77.01104956,WASHINGTON,DC,20001,227232,5
-77.022666872094518,38.909924852543682,286,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-20T11:49:40.000Z,,2018-08-09T11:49:00.000Z,2018-07-20T11:49:40.000Z,Y,,,OPEN,OPEN,18-00389194,STANDARD,1505 8TH STREET NW,398034.26,138006.42,38.9099174,-77.02266458,WASHINGTON,DC,20001,225587,6
-76.98341738799725,38.89641090996529,287,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-27T12:41:08.000Z,2018-07-10T13:01:45.000Z,2018-07-18T12:41:00.000Z,2018-06-27T12:41:08.000Z,Y,2018-07-10T13:01:00.000Z,,CLOSED,CLOSED,18-00338228,STANDARD,455 15TH STREET NE,401438.71,136506.15,38.89640346,-76.98341511,WASHINGTON,DC,20002,19594,6
-77.017241981610681,38.91133702615965,288,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-08T12:04:17.000Z,,2018-07-26T17:00:00.000Z,2018-07-08T12:04:17.000Z,Y,,,OPEN,OPEN,18-00360401,STANDARD,1604 NEW JERSEY AVENUE NW,398504.8,138163.08,38.91132957,-77.01723969,WASHINGTON,DC,20001,237298,6
-77.020339842891516,38.963394040732709,289,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T00:20:06.000Z,2018-07-03T12:35:34.000Z,2018-07-16T17:00:00.000Z,2018-06-26T00:20:06.000Z,Y,2018-07-03T12:35:00.000Z,,CLOSED,CLOSED,18-00333866,STANDARD,509 POWHATAN PLACE NW,398237.41,143941.92,38.96338657,-77.02033755,WASHINGTON,DC,20011,246385,4
-77.000083326744175,38.899995703571449,290,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-29T13:44:52.000Z,2018-07-10T12:59:11.000Z,2018-07-20T13:44:00.000Z,2018-06-29T13:44:52.000Z,Y,2018-07-10T12:59:00.000Z,,CLOSED,CLOSED,18-00344588,STANDARD,411 H STREET NE,399992.97,136903.96,38.89998825,-77.00008104,WASHINGTON,DC,20002,26778,6
-77.008223156125382,38.915008456776334,291,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T09:55:44.000Z,2018-07-18T15:05:02.000Z,2018-07-17T09:55:00.000Z,2018-06-26T09:55:44.000Z,Y,2018-07-18T15:05:00.000Z,,CLOSED,CLOSED,18-00334537,STANDARD,20 SEATON PLACE NE,399287.04,138570.53,38.915001,-77.00822087,WASHINGTON,DC,20002,53279,5
-77.059312396346712,38.904395011860103,292,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T20:07:38.000Z,2018-06-28T15:13:28.000Z,2018-07-17T17:00:00.000Z,2018-06-26T20:07:38.000Z,Y,2018-06-28T15:13:00.000Z,,CLOSED,CLOSED,18-00336810,STANDARD,1062 30TH STREET NW,394855.53,137393.99,38.90438756,-77.05931009,WASHINGTON,DC,20007,273864,2
-76.995815327370863,38.89462961617231,293,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-10T11:04:39.000Z,,2018-07-30T11:04:00.000Z,2018-07-10T11:04:39.000Z,Y,,,OPEN,OPEN,18-00364890,STANDARD,707 D STREET NE,400363.22,136308.29,38.89462216,-76.99581305,WASHINGTON,DC,20002,76613,6
-76.982076823067004,38.903367868922494,294,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-12T08:57:27.000Z,,2018-07-31T17:00:00.000Z,2018-07-12T08:57:27.000Z,Y,,,OPEN,OPEN,18-00370119,STANDARD,1007 16TH STREET NE,401554.85,137278.45,38.90336041,-76.98207454,WASHINGTON,DC,20002,76396,5
-77.035286692343234,38.965606334775053,295,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-12T20:24:07.000Z,,2018-08-01T17:00:00.000Z,2018-07-12T20:24:07.000Z,Y,,,OPEN,OPEN,18-00372512,STANDARD,1439 RITTENHOUSE STREET NW,396942.11,144187.9,38.96559887,-77.03528439,WASHINGTON,DC,20011,257930,4
-76.997500589228736,38.9054625778424,296,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-09T11:46:46.000Z,2018-07-17T11:34:26.000Z,2018-07-27T11:46:00.000Z,2018-07-09T11:46:46.000Z,Y,2018-07-17T11:34:00.000Z,,CLOSED,CLOSED,18-00362103,STANDARD,627 M STREET NE,400216.99,137510.83,38.90545512,-76.99749831,WASHINGTON,DC,20002,3027,6
-76.986036543409497,38.887749611551556,297,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-09T14:42:05.000Z,2018-07-19T15:37:03.000Z,2018-07-27T14:42:00.000Z,2018-07-09T14:42:05.000Z,Y,2018-07-19T15:37:00.000Z,,CLOSED,CLOSED,18-00362862,STANDARD,1366 INDEPENDENCE AVENUE SE,401211.65,135544.64,38.88774216,-76.98603426,WASHINGTON,DC,20003,65690,6
-77.059312396346712,38.904395011860103,298,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-26T07:56:49.000Z,2018-06-28T15:14:59.000Z,2018-07-16T17:00:00.000Z,2018-06-26T07:56:49.000Z,Y,2018-06-28T15:14:00.000Z,,CLOSED,CLOSED,18-00334024,STANDARD,1062 30TH STREET NW,394855.53,137393.99,38.90438756,-77.05931009,WASHINGTON,DC,20007,273864,2
-77.024085234866476,38.952160926298227,299,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-16T17:11:12.000Z,2018-07-19T08:28:11.000Z,2018-08-03T17:00:00.000Z,2018-07-16T17:11:12.000Z,Y,2018-07-19T08:30:00.000Z,,CLOSED,CLOSED,18-00379536,STANDARD,5102 8TH STREET NW,397912.48,142695.02,38.95215346,-77.02408294,WASHINGTON,DC,20011,251789,4
-76.981375546000521,38.868419647983494,300,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-18T10:05:29.000Z,,2018-08-07T10:05:00.000Z,2018-07-18T10:05:29.000Z,Y,,,OPEN,OPEN,18-00383471,STANDARD,1620 MINNESOTA AVENUE SE,401616.47,133398.94,38.8684122,-76.98137327,WASHINGTON,DC,20020,59493,8
-77.010707572394722,38.915966922496253,301,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-19T14:00:00.000Z,,2018-08-08T14:00:00.000Z,2018-07-19T14:00:00.000Z,Y,,,OPEN,OPEN,18-00387150,STANDARD,52 RHODE ISLAND AVENUE NW,399071.59,138676.95,38.91595947,-77.01070528,WASHINGTON,DC,20001,227357,5
-76.993849047670238,38.958224188231341,302,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-06-25T10:31:54.000Z,2018-07-02T13:06:02.000Z,2018-07-16T10:31:00.000Z,2018-06-25T10:31:54.000Z,Y,2018-07-02T13:05:00.000Z,,CLOSED,CLOSED,18-00331713,STANDARD,828 OGLETHORPE STREET NE,400533.32,143367.84,38.95821672,-76.99384676,WASHINGTON,DC,20011,81004,4
-77.010698730907521,38.913909419376132,303,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2018-07-19T20:18:51.000Z,,2018-08-08T17:00:00.000Z,2018-07-19T20:18:51.000Z,Y,,,OPEN,OPEN,18-00388049,STANDARD,48 S STREET NW,399072.33,138448.55,38.91390196,-77.01069644,WASHINGTON,DC,20001,226974,5
